Time_min,Phase,Alt_ft,Vx_ms,Vz_fpm,Vtotal_ms,Theta_deg,Alpha_deg,Elevator_deg,Throttle_pct,L_over_W,T_over_D
20.0833333333333,Cruise,32133.8479669368,166.607604471888,-2542.38364480054,167.108376547133,2.61670851761748,7.11954941466639,-6.62770257254941,0,1.01434004692135,0
20.1,Cruise,32092.1044541637,166.599868397413,-2430.73891835088,167.040941699745,4.06296162548184,8.48186084217745,-7.11967414245295,0,1.1336075707566,0
20.1166666666667,Cruise,32054.3876557728,166.439217737094,-2046.81532527264,166.717244982285,6.44680419821442,10.1492167335759,-5.74797152160007,0,1.27472137931115,0
20.1333333333333,Cruise,32025.0038993639,166.016934847629,-1466.57450055271,166.115497810945,7.99197065215262,10.5191587665272,-4.78247943740783,0,1.29846631687018,0
20.15,Cruise,32005.1012824709,165.407292746723,-955.071748141909,165.408952159268,7.81469917064717,9.33146473676527,-4.8370001692786,0,1.18739407137672,0
20.1666666666667,Cruise,31991.653936541,164.790833966294,-707.698279554606,164.771659897593,6.58216711623832,7.68778303510517,-5.50188332327266,0,1.03946189965803,0
20.1833333333333,Cruise,31980.1232125113,164.254423494239,-704.428671457305,164.244242718118,5.62293172950015,6.84099239405867,-5.94961184630137,0,0.961576978531687,0
20.2,Cruise,31967.776329467,163.764304172531,-773.30933272898,163.762588881336,5.68607465580324,7.12615705970503,-5.73325136938219,0,0.980400281259026,0
20.2166666666667,Cruise,31954.8158780196,163.248052319858,-762.597318859401,163.237916105351,6.46619160556192,7.8974129518357,-5.08131073308237,0,1.03906214206863,0
20.2333333333333,Cruise,31942.9198979517,162.722049061537,-654.12884574852,162.70574836269,7.10875745555689,8.28465441132947,-4.56118358212845,9.0800227068534,1.06484648987043,0.156721642655464
20.25,Cruise,31933.0478355814,162.275914544309,-538.904548977933,162.259857063115,7.0547872516482,7.96397142364402,-4.53243475663678,16.9747232707456,1.03293055018392,0.306259754654737
20.2666666666667,Cruise,31924.4506977342,161.950955739696,-511.406218455756,161.94703454396,6.4476899956418,7.30349793730204,-4.89144278489764,22.9480662792076,0.974881855766025,0.45112260509642
20.2833333333333,Cruise,31915.4293077817,161.755708130217,-583.695652862897,161.770301130553,5.86711415556319,6.90060262749526,-5.24987547637476,27.020605045503,0.939899534387674,0.560278078328866
20.3,Cruise,31904.8141953071,161.653058000385,-687.874706741495,161.684564261526,5.7600041956517,7.03271806895631,-5.30849234223066,29.8539107930402,0.950143023180743,0.609205125720355
20.3166666666667,Cruise,31892.771855102,161.591229987861,-745.031981641207,161.630200177532,6.09899352845137,7.48830321142728,-5.08236263510462,32.219636107625,0.98737612607625,0.621022695796171
20.3333333333333,Cruise,31880.3894907994,161.535935418743,-730.550743529994,161.572575077795,6.50040185951804,7.83655556573494,-4.82246360571071,34.5477151825784,1.01569585049111,0.638088076413001
20.35,Cruise,31868.6106962263,161.486152759387,-682.174181999432,161.518962758749,6.61211298786094,7.82428670312237,-4.75841502797722,36.7537870031787,1.01444149142912,0.680206174548896
20.3666666666667,Cruise,31857.5219426555,161.463221384383,-655.477044365268,161.497484562149,6.39712188174969,7.54705825931232,-4.91130345477057,38.4875333075999,0.991821506968087,0.737279909211457
20.3833333333333,Cruise,31846.499038517,161.482068702834,-674.140975994812,161.52286785771,6.0993673477748,7.29838398279609,-5.11718822927476,39.5784151364493,0.972085149187004,0.781837036755593
20.4,Cruise,31834.9124767992,161.535367645413,-716.818302686205,161.583297551511,5.98441609497376,7.28614059848272,-5.19919721084039,40.2270571284614,0.972211324810595,0.795161221829207
